"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/14/2021","AQS","100031008","3","6","ug/m3 LC","25","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/15/2021","AQS","100031008","3","7","ug/m3 LC","29","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/16/2021","AQS","100031008","3","5.2","ug/m3 LC","22","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/17/2021","AQS","100031008","3","7","ug/m3 LC","29","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/18/2021","AQS","100031008","3","6.4","ug/m3 LC","27","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/19/2021","AQS","100031008","3","9.7","ug/m3 LC","40","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/20/2021","AQS","100031008","3","9","ug/m3 LC","38","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/21/2021","AQS","100031008","3","5.3","ug/m3 LC","22","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/22/2021","AQS","100031008","3","11.4","ug/m3 LC","48","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/23/2021","AQS","100031008","3","9.4","ug/m3 LC","39","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/24/2021","AQS","100031008","3","5","ug/m3 LC","21","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/25/2021","AQS","100031008","3","6.6","ug/m3 LC","28","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/26/2021","AQS","100031008","3","13.8","ug/m3 LC","55","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/27/2021","AQS","100031008","3","6","ug/m3 LC","25","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/28/2021","AQS","100031008","3","4.6","ug/m3 LC","19","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/29/2021","AQS","100031008","3","1.3","ug/m3 LC","5","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/30/2021","AQS","100031008","3","1.6","ug/m3 LC","7","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"05/31/2021","AQS","100031008","3","3.8","ug/m3 LC","16","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/01/2021","AQS","100031008","3","5.7","ug/m3 LC","24","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/02/2021","AQS","100031008","3","4.7","ug/m3 LC","20","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/03/2021","AQS","100031008","3","3.5","ug/m3 LC","15","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/04/2021","AQS","100031008","3","4.2","ug/m3 LC","18","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/05/2021","AQS","100031008","3","7.8","ug/m3 LC","33","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/06/2021","AQS","100031008","3","8.8","ug/m3 LC","37","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/07/2021","AQS","100031008","3","7.1","ug/m3 LC","30","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/08/2021","AQS","100031008","3","5.5","ug/m3 LC","23","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/09/2021","AQS","100031008","3","5.5","ug/m3 LC","23","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/10/2021","AQS","100031008","3","6.2","ug/m3 LC","26","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/11/2021","AQS","100031008","3","7.9","ug/m3 LC","33","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/12/2021","AQS","100031008","3","5.6","ug/m3 LC","23","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/13/2021","AQS","100031008","3","4.5","ug/m3 LC","19","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/14/2021","AQS","100031008","3","3.9","ug/m3 LC","16","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/15/2021","AQS","100031008","3","5.1","ug/m3 LC","21","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/16/2021","AQS","100031008","3","4.7","ug/m3 LC","20","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/17/2021","AQS","100031008","3","3.8","ug/m3 LC","16","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/18/2021","AQS","100031008","3","4.8","ug/m3 LC","20","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/19/2021","AQS","100031008","3","7.7","ug/m3 LC","32","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"06/20/2021","AQS","100031008","3","8.8","ug/m3 LC","37","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/07/2021","AQS","100031008","3","16.4","ug/m3 LC","60","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/08/2021","AQS","100031008","3","9.2","ug/m3 LC","38","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/09/2021","AQS","100031008","3","4.6","ug/m3 LC","19","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/10/2021","AQS","100031008","3","6.1","ug/m3 LC","25","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/11/2021","AQS","100031008","3","7.1","ug/m3 LC","30","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/12/2021","AQS","100031008","3","6.9","ug/m3 LC","29","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/13/2021","AQS","100031008","3","7.5","ug/m3 LC","31","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/14/2021","AQS","100031008","3","7.1","ug/m3 LC","30","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/15/2021","AQS","100031008","3","6.5","ug/m3 LC","27","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/16/2021","AQS","100031008","3","10.3","ug/m3 LC","43","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/17/2021","AQS","100031008","3","9.5","ug/m3 LC","40","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/18/2021","AQS","100031008","3","4.4","ug/m3 LC","18","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/19/2021","AQS","100031008","3","20","ug/m3 LC","68","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/20/2021","AQS","100031008","3","43.3","ug/m3 LC","120","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/21/2021","AQS","100031008","3","31.7","ug/m3 LC","92","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/22/2021","AQS","100031008","3","10.1","ug/m3 LC","42","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/23/2021","AQS","100031008","3","9.8","ug/m3 LC","41","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/24/2021","AQS","100031008","3","11.8","ug/m3 LC","49","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/25/2021","AQS","100031008","3","11.3","ug/m3 LC","47","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/26/2021","AQS","100031008","3","14.8","ug/m3 LC","57","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/27/2021","AQS","100031008","3","20.2","ug/m3 LC","68","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/28/2021","AQS","100031008","3","14.6","ug/m3 LC","56","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/29/2021","AQS","100031008","3","13.2","ug/m3 LC","53","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/30/2021","AQS","100031008","3","14.5","ug/m3 LC","56","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"07/31/2021","AQS","100031008","3","5.2","ug/m3 LC","22","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/01/2021","AQS","100031008","3","6.4","ug/m3 LC","27","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/02/2021","AQS","100031008","3","8.3","ug/m3 LC","35","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/03/2021","AQS","100031008","3","6","ug/m3 LC","25","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/04/2021","AQS","100031008","3","7.1","ug/m3 LC","30","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/05/2021","AQS","100031008","3","8.9","ug/m3 LC","37","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/06/2021","AQS","100031008","3","9.4","ug/m3 LC","39","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/07/2021","AQS","100031008","3","5.9","ug/m3 LC","25","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/08/2021","AQS","100031008","3","6.6","ug/m3 LC","28","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/09/2021","AQS","100031008","3","7.6","ug/m3 LC","32","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/10/2021","AQS","100031008","3","8.4","ug/m3 LC","35","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/11/2021","AQS","100031008","3","7.6","ug/m3 LC","32","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/12/2021","AQS","100031008","3","7.7","ug/m3 LC","32","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/13/2021","AQS","100031008","3","6.9","ug/m3 LC","29","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/14/2021","AQS","100031008","3","7.5","ug/m3 LC","31","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
"08/15/2021","AQS","100031008","3","6","ug/m3 LC","25","Route 9 Delaware City","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.57768","-75.6036"
